Año,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio
2023,Nacajuca,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,5,4,7,3,2,5
2023,Nacajuca,El patrimonio,Extorsión,Extorsión,Extorsión,1,0,1,0,0,0
2023,Nacajuca,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,6,3,18,13,11,13
2023,Nacajuca,El patrimonio,Despojo,Despojo,Despojo,3,4,5,3,2,1
2023,Nacajuca,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,1,0,1,0,0
2023,Nacajuca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,30,34,55,34,42,51
2023,Nacajuca,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0
2023,Nacajuca,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,7,6,7,2,8,8
2023,Nacajuca,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,1,0,1
2023,Nacajuca,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0,0,0
2023,Nacajuca,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0
2023,Nacajuca,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0,0,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,25,13,18,20,24,29
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,1,0,1,1,1,6
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,0,0,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0,1,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,1,1,0,0,1,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0
2023,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,28,20,16,16,17,30
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,1,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,2,1,0,3,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,1,1,1,0,1
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,1,0,0,0,4,0
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,6,9,10,8,7,17
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,3,0,2,3,1,0
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,1,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0
2023,Paraíso,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,3,2,0,3,4
2023,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0
2023,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0
2023,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0
2023,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0
2023,Paraíso,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0
2023,Paraíso,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0
2023,Paraíso,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0
2023,Paraíso,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,0,1,1,2,4
2023,Paraíso,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,1,0,2,0
2023,Paraíso,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0
2023,Paraíso,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,1,1,1,1,1
2023,Paraíso,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,2,2,1,1,2,1
2023,Paraíso,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0
2023,Paraíso,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0
2023,Paraíso,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,4,0,2,1,2,7
2023,Paraíso,El patrimonio,Robo,Robo a casa habitación,Con violencia,2,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a casa habitación,Sin violencia,13,9,11,5,7,11
2023,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,1,0
2023,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,9,5,7,5,3,7
2023,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,3,0,0,1,1
2023,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,12,8,14,9,9,5
2023,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,1,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,4,8,9,8,8,6
2023,Paraíso,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a negocio,Con violencia,1,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo a negocio,Sin violencia,3,2,3,8,7,6
2023,Paraíso,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0
2023,Paraíso,El patrimonio,Robo,Otros robos,Con violencia,5,2,1,1,0,1
2023,Paraíso,El patrimonio,Robo,Otros robos,Sin violencia,15,12,13,11,11,22
2023,Paraíso,El patrimonio,Fraude,Fraude,Fraude,1,2,3,3,5,7
2023,Paraíso,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,3,3,2,3,9,4
2023,Paraíso,El patrimonio,Extorsión,Extorsión,Extorsión,1,0,1,0,1,0
2023,Paraíso,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,5,5,7,6,7,13
2023,Paraíso,El patrimonio,Despojo,Despojo,Despojo,2,3,1,1,1,1
2023,Paraíso,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0
2023,Paraíso,La familia,Violencia familiar,Violencia familiar,Violencia familiar,16,13,18,16,16,19
2023,Paraíso,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0
2023,Paraíso,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,3,3,8,1,2,3
2023,Paraíso,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0
2023,Paraíso,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0,0,0
2023,Paraíso,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0
2023,Paraíso,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,1,0,0,0
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,12,13,10,6,12,11
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,0,0,2,0,0,2
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,1,0,0,0
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0,0,0
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,1,2,3
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0
2023,Paraíso,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,17,21,23,20,19,33
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,1,0,0,1
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,1,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,1,0,0,0,1
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,6,9,5,1,5,7
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,2,2,3,3,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0
2023,Tacotalpa,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,1,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0
2023,Tacotalpa,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,1,1,0
2023,Tacotalpa,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,1,0,0,2,1,1
2023,Tacotalpa,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0
2023,Tacotalpa,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,0,1,0,1,0
2023,Tacotalpa,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,2,1,2,0,0,0
2023,Tacotalpa,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,1,0,0,0
2023,Tacotalpa,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0
2023,Tacotalpa,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,1,4,2,0
2023,Tacotalpa,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,1,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a casa habitación,Sin violencia,0,0,1,1,2,2
2023,Tacotalpa,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,1,0,1,1,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,1,0,0,1
2023,Tacotalpa,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,1,0,0,0,1,0
2023,Tacotalpa,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo a negocio,Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de ganado,Sin violencia,2,0,1,2,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Otros robos,Con violencia,1,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Robo,Otros robos,Sin violencia,0,2,2,0,0,3
2023,Tacotalpa,El patrimonio,Fraude,Fraude,Fraude,0,1,1,1,0,0
2023,Tacotalpa,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,0,0,0,0
2023,Tacotalpa,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,1,4,8,1,6,2
2023,Tacotalpa,El patrimonio,Despojo,Despojo,Despojo,0,1,0,0,0,0
2023,Tacotalpa,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,1,0,0,0,0
2023,Tacotalpa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,13,6,8,14,12,9
2023,Tacotalpa,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0
2023,Tacotalpa,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,2,1,0,1,1
2023,Tacotalpa,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0
2023,Tacotalpa,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0,0,0
2023,Tacotalpa,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0
2023,Tacotalpa,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,1,0,0,0,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,6,4,6,2,8,7
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,1,1,0,0,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,1,0,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0,1,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,1,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0
2023,Tacotalpa,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,10,9,15,4,8,8
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,1,0,0,0
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,3,1,1,3,3
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0,2,0,0,0
2023,Teapa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0
2023,Teapa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,11,6,11,1,6,6
