Año,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2022,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,1,2,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0
2022,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,0,1,0,1,0,2.0,1.0,1.0,2.0,0.0,1.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,24,18,20,18,22,22,17.0,8.0,10.0,16.0,10.0,8.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,5,7,0,0,4,4,7.0,6.0,5.0,3.0,7.0,7.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,2,2,2,5,2,3,5.0,2.0,1.0,0.0,0.0,1.0
2022,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,2,1,1,4,2,0.0,4.0,3.0,1.0,1.0,0.0
2022,Nacajuca,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,1,3,2,0,1,1,2.0,1.0,0.0,1.0,0.0,0.0
2022,Nacajuca,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,1,1,0,0,0,3.0,0.0,4.0,4.0,1.0,3.0
2022,Nacajuca,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,1,5,2,3,2,7,1.0,0.0,0.0,2.0,1.0,1.0
2022,Nacajuca,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,4,1,5,6,6,6,1.0,2.0,1.0,1.0,2.0,1.0
2022,Nacajuca,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a casa habitación,Sin violencia,3,5,5,7,1,2,1.0,7.0,5.0,5.0,5.0,5.0
2022,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,1,1,2,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,5,3,5,7,3,0,3.0,2.0,4.0,3.0,1.0,4.0
2022,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,1,0,4,1,1,1.0,2.0,1.0,1.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,5,1,0,5,5,1.0,4.0,4.0,8.0,3.0,2.0
2022,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,1,0,3,1,3,4.0,3.0,4.0,3.0,3.0,1.0
2022,Nacajuca,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0
2022,Nacajuca,El patrimonio,Robo,Robo a negocio,Sin violencia,2,2,3,1,3,5,7.0,4.0,2.0,2.0,2.0,1.0
2022,Nacajuca,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de ganado,Sin violencia,2,1,1,1,0,1,1.0,1.0,3.0,1.0,1.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,El patrimonio,Robo,Otros robos,Con violencia,2,2,3,7,3,5,2.0,0.0,1.0,3.0,3.0,1.0
2022,Nacajuca,El patrimonio,Robo,Otros robos,Sin violencia,9,11,8,4,4,11,8.0,6.0,10.0,4.0,11.0,10.0
2022,Nacajuca,El patrimonio,Fraude,Fraude,Fraude,4,5,2,2,1,0,3.0,3.0,6.0,5.0,4.0,3.0
2022,Nacajuca,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,1,1,5,1,3,6,9.0,2.0,3.0,2.0,1.0,2.0
2022,Nacajuca,El patrimonio,Extorsión,Extorsión,Extorsión,1,0,2,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
2022,Nacajuca,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,7,14,19,12,11,10,11.0,6.0,7.0,9.0,8.0,18.0
2022,Nacajuca,El patrimonio,Despojo,Despojo,Despojo,3,3,0,6,4,3,3.0,4.0,5.0,4.0,3.0,2.0
2022,Nacajuca,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0
2022,Nacajuca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,18,16,31,24,26,35,52.0,29.0,36.0,43.0,34.0,34.0
2022,Nacajuca,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,5,7,2,5,6,6,9.0,7.0,4.0,4.0,4.0,2.0
2022,Nacajuca,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,16,28,31,22,32,24,22.0,18.0,19.0,15.0,26.0,18.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,1,2,4,1,1,3,2.0,1.0,0.0,2.0,0.0,2.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,1,0,0,1,1,1.0,0.0,0.0,0.0,2.0,1.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Nacajuca,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,15,17,18,19,17,36,27.0,29.0,16.0,25.0,28.0,22.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,3.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,1,1.0,3.0,0.0,0.0,0.0,1.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,3,1,0,2,0,3,3.0,3.0,0.0,1.0,2.0,1.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,0,0,2.0,0.0,0.0,1.0,1.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,1,0,0,3,0,0.0,4.0,1.0,0.0,2.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,10,10,8,9,7,13,13.0,15.0,5.0,12.0,11.0,12.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,5,8,8,6,3,9,3.0,3.0,1.0,5.0,2.0,4.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2022,Paraíso,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,2,3,2,2,1,1.0,0.0,1.0,1.0,4.0,3.0
2022,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,1,0,2,2,1.0,2.0,2.0,1.0,2.0,1.0
2022,Paraíso,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,1,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0,1.0
2022,Paraíso,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,1,1,0,2,1,2.0,0.0,0.0,1.0,0.0,1.0
2022,Paraíso,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,0,0,2,4,1,0,0.0,5.0,1.0,3.0,0.0,0.0
2022,Paraíso,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,1,3,2,2,0,2.0,0.0,3.0,0.0,0.0,1.0
2022,Paraíso,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,0,2,1,3,2,0.0,0.0,1.0,1.0,2.0,1.0
2022,Paraíso,El patrimonio,Robo,Robo a casa habitación,Sin violencia,2,5,9,7,5,10,7.0,9.0,12.0,9.0,10.0,8.0
2022,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,1,3,3,5,3,3,0.0,1.0,1.0,2.0,2.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,6,5,2,3,6,4,11.0,9.0,6.0,9.0,5.0,3.0
2022,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,9,19,13,6,6,4,11.0,11.0,7.0,14.0,16.0,17.0
2022,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,4,2,8,1,4,4,7.0,4.0,3.0,7.0,10.0,6.0
2022,Paraíso,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo a negocio,Con violencia,1,0,1,1,0,0,3.0,1.0,0.0,1.0,2.0,1.0
2022,Paraíso,El patrimonio,Robo,Robo a negocio,Sin violencia,0,6,0,1,3,4,2.0,2.0,0.0,7.0,6.0,2.0
2022,Paraíso,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Paraíso,El patrimonio,Robo,Otros robos,Con violencia,2,4,1,4,6,2,5.0,0.0,6.0,2.0,3.0,0.0
2022,Paraíso,El patrimonio,Robo,Otros robos,Sin violencia,14,17,17,10,16,9,23.0,16.0,10.0,12.0,12.0,7.0
